stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
11240747,Risavika,11240747,58.926081,5.607061,http://gt.rkt.no/H11240747
11240738,Hagafeltet,11240738,58.933241,5.606198,http://gt.rkt.no/H11240738
11240736,Hagakrossen,11240736,58.935213,5.604951,http://gt.rkt.no/H11240736
11035803,Stavanger hpl. 18,11035803,58.967260,5.732028,http://gt.rkt.no/H11035803
11240856,Sørnes kirke,11240856,58.911358,5.676043,http://gt.rkt.no/H11240856
11240852,Joabakken,11240852,58.897643,5.656470,http://gt.rkt.no/H11240852
11245916,Litlaberget,11245916,58.885000,5.675660,http://gt.rkt.no/H11245916
11240840,Sola u.skole,11240840,58.894586,5.653943,http://gt.rkt.no/H11240840
11240851,Joabakken,11240851,58.897453,5.656493,http://gt.rkt.no/H11240851
11024298,Sandnes rb.st hpl. 7,11024298,58.851970,5.738050,http://gt.rkt.no/H11024298
11031124,Nat. Oilwell Varco,11031124,58.898390,5.702650,http://gt.rkt.no/H11031124
11031123,Tvedtsenteret,11031123,58.896400,5.702620,http://gt.rkt.no/H11031123
11025668,Svanholmen,11025668,58.890756,5.706075,http://gt.rkt.no/H11025668
11020510,Skjørestad nord,11020510,58.906585,5.831250,http://gt.rkt.no/H11020510
11020495,Eskemyrveien,11020495,58.918010,5.852667,http://gt.rkt.no/H11020495
11240866,Kristine Bonnevies veg,11240866,58.928980,5.694390,http://gt.rkt.no/H11240866
11031881,Oljedirektoratet,11031881,58.933785,5.702446,http://gt.rkt.no/H11031881
11036093,UiS ved Kjølv Egelands hus,11036093,58.939150,5.693790,http://gt.rkt.no/H11036093
11021928,Ankerveien,11021928,58.929921,5.843345,http://gt.rkt.no/H11021928
11021921,Riska,11021921,58.922796,5.830358,http://gt.rkt.no/H11021921
11020091,Gamle Frøylandsvei,11020091,58.921380,5.852364,http://gt.rkt.no/H11020091
11020496,Eskemyrveien,11020496,58.917530,5.852123,http://gt.rkt.no/H11020496
11020082,Bjellandsletta,11020082,58.911025,5.851481,http://gt.rkt.no/H11020082
11020524,Hogstad nord,11020524,58.894820,5.844000,http://gt.rkt.no/H11020524
11020070,Hogstadkrossen sør,11020070,58.881920,5.834800,http://gt.rkt.no/H11020070
11020078,Lutsi,11020078,58.872733,5.813415,http://gt.rkt.no/H11020078
11021857,Vatne,11021857,58.866290,5.800357,http://gt.rkt.no/H11021857
11421671,Bergjekrysset,11421671,59.104943,5.700956,http://gt.rkt.no/H11421671
11422523,Djuphelleneset,11422523,59.126185,5.658910,http://gt.rkt.no/H11422523
11270625,Fjellprydveien,11270625,59.002778,5.655601,http://gt.rkt.no/H11270625
11020425,Hana,11020425,58.855013,5.766473,http://gt.rkt.no/H11020425
11020251,Brugaten,11020251,58.844307,5.727879,http://gt.rkt.no/H11020251
11201760,Kverneland fabrikker,11201760,58.786006,5.706046,http://gt.rkt.no/H11201760
11211776,Skudebergveien,11211776,58.780743,5.724362,http://gt.rkt.no/H11211776
11212058,Håholen,11212058,58.770117,5.735765,http://gt.rkt.no/H11212058
11216312,Ungdomsvegen,11216312,58.770800,5.731051,http://gt.rkt.no/H11216312
11426570,Galtaveien,11426570,59.123371,5.610208,http://gt.rkt.no/H11426570
11426561,Askje vest,11426561,59.064220,5.678038,http://gt.rkt.no/H11426561
11426567,Askje vest,11426567,59.064488,5.677860,http://gt.rkt.no/H11426567
11421882,Askjekrysset,11421882,59.064003,5.676362,http://gt.rkt.no/H11421882
11031444,Sothammargeilen,11031444,58.995536,5.660770,http://gt.rkt.no/H11031444
11031317,Steingata,11031317,58.966743,5.711563,http://gt.rkt.no/H11031317
11031281,Froastølveien,11031281,58.986780,5.693380,http://gt.rkt.no/H11031281
11421655,Vestre Åmøy kryss,11421655,59.038450,5.693950,http://gt.rkt.no/H11421655
11031914,Austre Åmøy,11031914,59.039050,5.757400,http://gt.rkt.no/H11031914
11270661,Raustein,11270661,58.989085,5.585839,http://gt.rkt.no/H11270661
11270593,Vestre Bø,11270593,59.011624,5.575170,http://gt.rkt.no/H11270593
11270579,Sandestranden,11270579,59.022887,5.594950,http://gt.rkt.no/H11270579
11031176,Bjørn Farmanns gate,11031176,58.945090,5.681730,http://gt.rkt.no/H11031176
11031178,Blancas gate,11031178,58.948890,5.680390,http://gt.rkt.no/H11031178
11031175,Madlamark kirke,11031175,58.942980,5.681890,http://gt.rkt.no/H11031175
11031446,Grødemtunet,11031446,58.996075,5.657091,http://gt.rkt.no/H11031446
11270623,Hagafjell,11270623,59.006210,5.655098,http://gt.rkt.no/H11270623
11270633,Titanveien,11270633,59.010751,5.642448,http://gt.rkt.no/H11270633
11031325,Lassaveien,11031325,58.960750,5.697440,http://gt.rkt.no/H11031325
11031188,Sondre Norheims gate,11031188,58.949610,5.693120,http://gt.rkt.no/H11031188
11031468,Grannes terrasse,11031468,58.935125,5.691906,http://gt.rkt.no/H11031468
11032730,Revheimskrossen,11032730,58.949336,5.648105,http://gt.rkt.no/H11032730
11030997,Gjøas gate,11030997,58.948288,5.734071,http://gt.rkt.no/H11030997
11030952,Butlers gate,11030952,58.962510,5.734138,http://gt.rkt.no/H11030952
11240815,Nordsjøkrysset,11240815,58.865780,5.631859,http://gt.rkt.no/H11240815
11240782,Gardshaugvegen,11240782,58.869512,5.593558,http://gt.rkt.no/H11240782
11031490,Tjensvoll kirke,11031490,58.949807,5.700932,http://gt.rkt.no/H11031490
11031601,Fregattveien,11031601,58.984234,5.738492,http://gt.rkt.no/H11031601
11032020,Kisteneset,11032020,59.004580,5.752654,http://gt.rkt.no/H11032020
11031623,Austrevigå,11031623,58.991658,5.764500,http://gt.rkt.no/H11031623
11031611,Dorybakken,11031611,58.991484,5.746324,http://gt.rkt.no/H11031611
11240768,Sola kirke,11240768,58.890875,5.620856,http://gt.rkt.no/H11240768
11031272,Nedre Tastasjøen,11031272,58.987666,5.702251,http://gt.rkt.no/H11031272
11031530,Rosenli,11031530,58.962260,5.763780,http://gt.rkt.no/H11031530
11034537,Ullandhaug skole,11034537,58.949732,5.724681,http://gt.rkt.no/H11034537
11031206,Saxemarka,11031206,58.947420,5.719990,http://gt.rkt.no/H11031206
11031271,Nedre Tastasjøen,11031271,58.987538,5.702185,http://gt.rkt.no/H11031271
11032644,Stavanger hpl. 17,11032644,58.967090,5.732600,http://gt.rkt.no/H11032644
11421916,Ask,11421916,59.078380,5.763370,http://gt.rkt.no/H11421916
11426550,Nedrabø,11426550,59.106155,5.776975,http://gt.rkt.no/H11426550
11426549,Nordhusvika,11426549,59.097410,5.777951,http://gt.rkt.no/H11426549
11034538,Ullandhaug skole,11034538,58.950001,5.724592,http://gt.rkt.no/H11034538
11032066,Sandnesgata,11032066,58.963023,5.759209,http://gt.rkt.no/H11032066
11240817,Stangeland skole,11240817,58.878723,5.655511,http://gt.rkt.no/H11240817
11240842,Sandevegen,11240842,58.893550,5.654716,http://gt.rkt.no/H11240842
11031407,Sundekrossen,11031407,58.962210,5.614840,http://gt.rkt.no/H11031407
11246469,Myklebustvegen,11246469,58.945600,5.579630,http://gt.rkt.no/H11246469
11240729,Skibmannsvegen,11240729,58.934858,5.587748,http://gt.rkt.no/H11240729
11242536,Sola skole,11242536,58.899220,5.614641,http://gt.rkt.no/H11242536
11031501,Tastadalen,11031501,58.980803,5.682406,http://gt.rkt.no/H11031501
11242565,Sola kulturhus,11242565,58.888470,5.651646,http://gt.rkt.no/H11242565
11025666,Koppholen vest,11025666,58.891150,5.697020,http://gt.rkt.no/H11025666
11031284,Smiehagen nord,11031284,58.982965,5.688430,http://gt.rkt.no/H11031284
11030959,Schives gate,11030959,58.963908,5.730750,http://gt.rkt.no/H11030959
11031466,Stavanger hpl. 37,11031466,58.969140,5.734854,http://gt.rkt.no/H11031466
11031305,Kampen kirke,11031305,58.970631,5.712373,http://gt.rkt.no/H11031305
11036223,Nylundsgata,11036223,58.965685,5.752260,http://gt.rkt.no/H11036223
11014215,Vierveien,11014215,58.439323,6.004225,http://gt.rkt.no/H11014215
11015554,Bedehusgaten,11015554,58.450564,6.000869,http://gt.rkt.no/H11015554
11014219,Motalaveien,11014219,58.442328,5.994320,http://gt.rkt.no/H11014219
11031480,Saudagata,11031480,58.965788,5.736023,http://gt.rkt.no/H11031480
11030941,Godalen vgs.,11030941,58.954588,5.751006,http://gt.rkt.no/H11030941
11031322,Stokka terrasse,11031322,58.965230,5.703390,http://gt.rkt.no/H11031322
11031238,Ledaal,11031238,58.965700,5.720530,http://gt.rkt.no/H11031238
11240743,NorSea basen,11240743,58.934161,5.587721,http://gt.rkt.no/H11240743
11036005,Rogaland Teater,11036005,58.965960,5.734040,http://gt.rkt.no/H11036005
11020233,Foren,11020233,58.846987,5.716082,http://gt.rkt.no/H11020233
11020333,Sandved skole,11020333,58.841703,5.714505,http://gt.rkt.no/H11020333
11063313,Hemmingstad kultursenter,11063313,59.397193,5.303050,http://gt.rkt.no/H11063313
11063135,Vår Frelsers gravlund,11063135,59.394808,5.290236,http://gt.rkt.no/H11063135
11063304,Ystadvegen,11063304,59.384118,5.300535,http://gt.rkt.no/H11063304
11495657,Norheim hpl. 3,11495657,59.379548,5.306345,http://gt.rkt.no/H11495657
11493017,Bjørgevegen kryss,11493017,59.392368,5.273136,http://gt.rkt.no/H11493017
11201874,Hauge,11201874,58.750616,5.627953,http://gt.rkt.no/H11201874
11201876,Kåsen,11201876,58.744081,5.635743,http://gt.rkt.no/H11201876
11211787,Mølledammen,11211787,58.737255,5.641182,http://gt.rkt.no/H11211787
11214759,Vassbø,11214759,58.733873,5.674656,http://gt.rkt.no/H11214759
11212375,Serigstad,11212375,58.745265,5.690946,http://gt.rkt.no/H11212375
11212384,Serigstad,11212384,58.744308,5.690361,http://gt.rkt.no/H11212384
11014263,Kvidafjellveien,11014263,58.461023,6.011783,http://gt.rkt.no/H11014263
11014067,Tveideveien,11014067,58.526623,6.096235,http://gt.rkt.no/H11014067
11144521,Bue,11144521,58.666654,5.987661,http://gt.rkt.no/H11144521
11226355,Gamleveien,11226355,58.766191,5.871541,http://gt.rkt.no/H11226355
11225764,Kongeparken,11225764,58.779723,5.836259,http://gt.rkt.no/H11225764
11020012,Kvednaberget,11020012,58.784607,5.822901,http://gt.rkt.no/H11020012
11493020,Storasundkrossen øst,11493020,59.397753,5.263473,http://gt.rkt.no/H11493020
11493022,Litlasund,11493022,59.401375,5.257565,http://gt.rkt.no/H11493022
11493040,Dalesvingen,11493040,59.390700,5.234218,http://gt.rkt.no/H11493040
11493042,Skjølingstad,11493042,59.388600,5.230555,http://gt.rkt.no/H11493042
11494367,Stange nord,11494367,59.377646,5.245663,http://gt.rkt.no/H11494367
11493041,Skjølingstad,11493041,59.388635,5.230660,http://gt.rkt.no/H11493041
11493031,Osnes,11493031,59.401431,5.248075,http://gt.rkt.no/H11493031
11493029,Voll sør,11493029,59.404511,5.247348,http://gt.rkt.no/H11493029
11063297,Eventyrvegen,11063297,59.391945,5.294306,http://gt.rkt.no/H11063297
11212373,Fjellvegen,11212373,58.732060,5.728731,http://gt.rkt.no/H11212373
11212463,Lye,11212463,58.731360,5.727538,http://gt.rkt.no/H11212463
11212420,Fossekrossen,11212420,58.710161,5.690886,http://gt.rkt.no/H11212420
11226338,Slakthusbakken,11226338,58.764191,5.854345,http://gt.rkt.no/H11226338
11222034,Opstad v/Kongeparken,11222034,58.777310,5.833330,http://gt.rkt.no/H11222034
11216196,Timevegen,11216196,58.724767,5.686716,http://gt.rkt.no/H11216196
11035346,Stavanger spor 5,11035346,58.966550,5.733420,http://gt.rkt.no/H11035346
11063155,Udland omsorgsenter,11063155,59.442940,5.275930,http://gt.rkt.no/H11063155
11062685,Trudvang,11062685,59.430060,5.275570,http://gt.rkt.no/H11062685
11496429,Kartmyr,11496429,59.387900,5.334350,http://gt.rkt.no/H11496429
11496456,Tuastadvegen,11496456,59.354300,5.349530,http://gt.rkt.no/H11496456
11496233,Håvik terminal,11496233,59.320044,5.290035,http://gt.rkt.no/H11496233
11494918,Stangeland,11494918,59.277260,5.314760,http://gt.rkt.no/H11494918
11496385,Stølebuktvegen,11496385,59.284495,5.301405,http://gt.rkt.no/H11496385
11492964,Østrem,11492964,59.286376,5.292215,http://gt.rkt.no/H11492964
11202317,Stora Salte sør,11202317,58.702774,5.608605,http://gt.rkt.no/H11202317
11206348,Tørrholen,11206348,58.705628,5.595550,http://gt.rkt.no/H11206348
11201717,Skeie,11201717,58.696443,5.552005,http://gt.rkt.no/H11201717
11191795,Lode mølle,11191795,58.672806,5.611383,http://gt.rkt.no/H11191795
11191793,Bjorland,11191793,58.672969,5.625312,http://gt.rkt.no/H11191793
11194609,Søylandsvatnet,11194609,58.692048,5.598873,http://gt.rkt.no/H11194609
11191802,Nærland sør,11191802,58.679023,5.573131,http://gt.rkt.no/H11191802
11191806,Refsnes,11191806,58.689633,5.559143,http://gt.rkt.no/H11191806
11206345,Brautvegen,11206345,58.725323,5.554425,http://gt.rkt.no/H11206345
11206347,Tørrholen,11206347,58.705710,5.595850,http://gt.rkt.no/H11206347
11225763,Kongeparken,11225763,58.779495,5.835728,http://gt.rkt.no/H11225763
11226621,Ole Nielsens vei,11226621,58.772286,5.845370,http://gt.rkt.no/H11226621
11146357,Bue,11146357,58.666485,5.987235,http://gt.rkt.no/H11146357
11144288,Bjerkreim v/E39,11144288,58.584235,6.068090,http://gt.rkt.no/H11144288
11014260,Kvidafjellveien,11014260,58.461535,6.011386,http://gt.rkt.no/H11014260
11014503,Hadland,11014503,58.410076,6.026361,http://gt.rkt.no/H11014503
11114438,Saurdal,11114438,58.374930,6.244578,http://gt.rkt.no/H11114438
11063246,Tormods veg,11063246,59.429120,5.273090,http://gt.rkt.no/H11063246
11202240,Midt Salte,11202240,58.707871,5.601351,http://gt.rkt.no/H11202240
11240825,Skvadronvegen,11240825,58.883733,5.647746,http://gt.rkt.no/H11240825
11204617,Bore østre,11204617,58.791130,5.586801,http://gt.rkt.no/H11204617
11204627,Vadeland,11204627,58.768780,5.607241,http://gt.rkt.no/H11204627
11026062,Fredheimveien,11026062,58.820010,5.707921,http://gt.rkt.no/H11026062
11201863,Sør Braut,11201863,58.754476,5.624955,http://gt.rkt.no/H11201863
11204622,Skotaheia,11204622,58.776793,5.587920,http://gt.rkt.no/H11204622
11201868,Timpelen,11201868,58.813570,5.587940,http://gt.rkt.no/H11201868
11024309,Sandnes rb.st spor 15,11024309,58.851570,5.736850,http://gt.rkt.no/H11024309
11222141,Opstad v/Kongeparken,11222141,58.777450,5.832920,http://gt.rkt.no/H11222141
11492844,Heia vest,11492844,59.274026,5.217873,http://gt.rkt.no/H11492844
11492952,Vedavågen kirke,11492952,59.291986,5.227203,http://gt.rkt.no/H11492952
11492864,Stava,11492864,59.232260,5.195553,http://gt.rkt.no/H11492864
11492868,Langåker nord,11492868,59.221105,5.192430,http://gt.rkt.no/H11492868
11492879,Sandhåland sør,11492879,59.192372,5.186121,http://gt.rkt.no/H11492879
11492881,Haga,11492881,59.187303,5.187466,http://gt.rkt.no/H11492881
11494379,Lyng,11494379,59.179661,5.190980,http://gt.rkt.no/H11494379
11496380,Skudenes u.skole,11496380,59.151780,5.254381,http://gt.rkt.no/H11496380
11204592,Klepp turnhall,11204592,58.775434,5.641294,http://gt.rkt.no/H11204592
11020316,Heigrekrossen,11020316,58.828200,5.633350,http://gt.rkt.no/H11020316
11201702,Voll,11201702,58.806408,5.605223,http://gt.rkt.no/H11201702
11222036,Oltedal,11222036,58.825380,6.034624,http://gt.rkt.no/H11222036
11222608,Dirdal,11222608,58.834626,6.179885,http://gt.rkt.no/H11222608
11226584,Oltedal stadion,11226584,58.833641,6.056732,http://gt.rkt.no/H11226584
11222093,Kvernamoveien,11222093,58.830437,6.042007,http://gt.rkt.no/H11222093
11496579,Bleikmyrvegen,11496579,59.278700,5.239970,http://gt.rkt.no/H11496579
11492830,Eide skole,11492830,59.281725,5.292638,http://gt.rkt.no/H11492830
11020307,Raugstad,11020307,58.833060,5.672010,http://gt.rkt.no/H11020307
11020299,Vadet,11020299,58.841644,5.692000,http://gt.rkt.no/H11020299
11201873,Toreskogvegen,11201873,58.770333,5.629935,http://gt.rkt.no/H11201873
11492985,Matland,11492985,59.331871,5.280481,http://gt.rkt.no/H11492985
11020246,Planteskolen,11020246,58.843280,5.698140,http://gt.rkt.no/H11020246
11014278,Holeviga,11014278,58.440155,5.975560,http://gt.rkt.no/H11014278
11014138,Fiskarvik,11014138,58.450576,5.975625,http://gt.rkt.no/H11014138
11014134,Robertson,11014134,58.455405,5.976790,http://gt.rkt.no/H11014134
11015551,Bedehusgaten,11015551,58.450411,6.000748,http://gt.rkt.no/H11015551
11021832,Hetlandskog,11021832,58.931386,5.873120,http://gt.rkt.no/H11021832
11021831,Skakkenuten nord,11021831,58.934989,5.875037,http://gt.rkt.no/H11021831
11020476,Breivik nord,11020476,58.949455,5.923630,http://gt.rkt.no/H11020476
11014115,Rundevoll skole,11014115,58.431424,5.998539,http://gt.rkt.no/H11014115
11014114,Vikingveien,11014114,58.432505,6.000834,http://gt.rkt.no/H11014114
11016307,Kjeld Bugges gate,11016307,58.448953,5.999660,http://gt.rkt.no/H11016307
11014135,Robertson,11014135,58.455026,5.976613,http://gt.rkt.no/H11014135
11014142,Myklebust,11014142,58.463146,5.931273,http://gt.rkt.no/H11014142
11014121,Østebrød,11014121,58.438358,5.907193,http://gt.rkt.no/H11014121
11014149,Skadbergsanden,11014149,58.457410,5.910672,http://gt.rkt.no/H11014149
11014061,Tengs,11014061,58.480012,5.994916,http://gt.rkt.no/H11014061
11014151,Sletteveien,11014151,58.485257,5.889302,http://gt.rkt.no/H11014151
11016458,Hellvik barnehage,11016458,58.481133,5.889226,http://gt.rkt.no/H11016458
11016316,Ytstebrødveien 124,11016316,58.465071,5.954711,http://gt.rkt.no/H11016316
11014392,Kattavikveien,11014392,58.459216,5.987910,http://gt.rkt.no/H11014392
11114470,Logsvann,11114470,58.305787,6.422218,http://gt.rkt.no/H11114470
10045823,Sletta (Åna Sira),10045823,58.291970,6.444180,http://gt.rkt.no/H10045823
10044505,Kvanvik,10044505,58.284790,6.542640,http://gt.rkt.no/H10044505
10045833,Wahlsodden,10045833,58.291030,6.648630,http://gt.rkt.no/H10045833
11020106,Vierveien,11020106,58.947756,5.894981,http://gt.rkt.no/H11020106
11021828,Eltervåg vest,11021828,58.946783,5.889667,http://gt.rkt.no/H11021828
11020093,Riska aldersheim,11020093,58.927428,5.854293,http://gt.rkt.no/H11020093
11014502,Hadland,11014502,58.410060,6.026446,http://gt.rkt.no/H11014502
11020544,Stora Sandvika,11020544,58.897039,5.915609,http://gt.rkt.no/H11020544
11020124,Høle skole,11020124,58.896290,6.018950,http://gt.rkt.no/H11020124
11021816,Skonnertveien,11021816,58.895648,6.012536,http://gt.rkt.no/H11021816
11020120,Dansenveien,11020120,58.903285,5.966044,http://gt.rkt.no/H11020120
11020539,Horve,11020539,58.901071,5.920373,http://gt.rkt.no/H11020539
11021853,Hogstadvika,11021853,58.886861,5.859398,http://gt.rkt.no/H11021853
11020016,Kyllesveien,11020016,58.844410,5.821820,http://gt.rkt.no/H11020016
11020450,Noredalsveien 384,11020450,58.840713,5.827938,http://gt.rkt.no/H11020450
11144046,Tengesdal,11144046,58.530701,6.027263,http://gt.rkt.no/H11144046
11063221,Kvalatre,11063221,59.436620,5.264790,http://gt.rkt.no/H11063221
11020130,Gjesteland,11020130,58.882423,6.009414,http://gt.rkt.no/H11020130
11020456,Levang øst,11020456,58.846310,5.878240,http://gt.rkt.no/H11020456
11063200,Skillebekkgata,11063200,59.422563,5.265706,http://gt.rkt.no/H11063200
11063346,Fjellmyr,11063346,59.405100,5.303240,http://gt.rkt.no/H11063346
11063350,Svehaugstemmen,11063350,59.397370,5.312380,http://gt.rkt.no/H11063350
11062732,Wergelandsgata,11062732,59.409700,5.283920,http://gt.rkt.no/H11062732
11063126,Havnaberg eldresenter,11063126,59.417450,5.263260,http://gt.rkt.no/H11063126
11020440,Åreskjold,11020440,58.821348,5.896096,http://gt.rkt.no/H11020440
11226103,Madland,11226103,58.783535,6.091220,http://gt.rkt.no/H11226103
11014338,Helleland skole,11014338,58.532795,6.132341,http://gt.rkt.no/H11014338
11014039,Strømstad,11014039,58.530750,6.133250,http://gt.rkt.no/H11014039
11016051,Gydalen,11016051,58.568211,6.255575,http://gt.rkt.no/H11016051
11014042,Helleland,11014042,58.533746,6.147780,http://gt.rkt.no/H11014042
11014327,Samfundets skole,11014327,58.442972,6.004183,http://gt.rkt.no/H11014327
11063261,Solvangvegen,11063261,59.422450,5.289790,http://gt.rkt.no/H11063261
11063377,Skåredalen,11063377,59.410481,5.321115,http://gt.rkt.no/H11063377
11065740,Ørpetveitvegen,11065740,59.407580,5.329470,http://gt.rkt.no/H11065740
11063256,Haraldshallen,11063256,59.422480,5.280510,http://gt.rkt.no/H11063256
11063255,Vardhallen,11063255,59.422040,5.277200,http://gt.rkt.no/H11063255
11222042,Øvstabø,11222042,58.829634,6.461112,http://gt.rkt.no/H11222042
11222044,Gjesdal kyrkje,11222044,58.773340,5.946830,http://gt.rkt.no/H11222044
11224545,Nedre Kluge,11224545,58.770402,5.913388,http://gt.rkt.no/H11224545
11124084,Bilstad,11124084,58.538081,6.312335,http://gt.rkt.no/H11124084
11126335,Eide,11126335,58.477363,6.357828,http://gt.rkt.no/H11126335
11124163,Moi stasjon,11124163,58.457866,6.551258,http://gt.rkt.no/H11124163
11124079,Heskestad kirke,11124079,58.500196,6.359637,http://gt.rkt.no/H11124079
11063308,Eirik Raudes gate,11063308,59.405737,5.295865,http://gt.rkt.no/H11063308
11126094,Sætra,11126094,58.528888,6.567227,http://gt.rkt.no/H11126094
11125875,Surdalsbakken,11125875,58.514480,6.513984,http://gt.rkt.no/H11125875
11125877,Teian,11125877,58.521080,6.509500,http://gt.rkt.no/H11125877
11125873,Surdal,11125873,58.515910,6.510900,http://gt.rkt.no/H11125873
11305219,Jørpeland skole,11305219,59.027641,6.031629,http://gt.rkt.no/H11305219
11305906,Marmorvegen,11305906,59.030660,6.046380,http://gt.rkt.no/H11305906
11305075,Hellandsvegen,11305075,59.026260,6.043330,http://gt.rkt.no/H11305075
11305907,Langelandsstien,11305907,59.024475,6.042626,http://gt.rkt.no/H11305907
11305165,Torgerkrossen vest,11305165,59.064857,5.921375,http://gt.rkt.no/H11305165
11335150,Valheim,11335150,59.138232,6.246306,http://gt.rkt.no/H11335150
11335067,Soppaland øst,11335067,59.138174,6.226741,http://gt.rkt.no/H11335067
11335086,Fisterkrysset,11335086,59.170919,6.140960,http://gt.rkt.no/H11335086
11335441,Ingvaldstad,11335441,59.182510,6.152214,http://gt.rkt.no/H11335441
11463476,Fjellheim,11463476,59.343800,5.450440,http://gt.rkt.no/H11463476
11463472,Apeland,11463472,59.366570,5.460320,http://gt.rkt.no/H11463472
11463466,Rønnevik nord,11463466,59.387090,5.463110,http://gt.rkt.no/H11463466
11463413,Eikeskogvegen,11463413,59.411180,5.452650,http://gt.rkt.no/H11463413
11465645,Aksdal hpl. 3,11465645,59.421680,5.446160,http://gt.rkt.no/H11465645
11463489,Surnevik,11463489,59.294680,5.445230,http://gt.rkt.no/H11463489
11463507,Melkevik,11463507,59.310560,5.467980,http://gt.rkt.no/H11463507
11463484,Mjåsund,11463484,59.322460,5.447340,http://gt.rkt.no/H11463484
11463462,Førland skule,11463462,59.395843,5.478060,http://gt.rkt.no/H11463462
11494359,Bygnes sør,11494359,59.293848,5.292875,http://gt.rkt.no/H11494359
11335440,Døvika,11335440,59.206138,6.099376,http://gt.rkt.no/H11335440
11335147,Riskedal,11335147,59.164629,6.170508,http://gt.rkt.no/H11335147
11335153,Soppaland øst,11335153,59.138021,6.226931,http://gt.rkt.no/H11335153
11305228,Vatne,11305228,59.074471,6.061186,http://gt.rkt.no/H11305228
11305160,Tjøstheimsvegen,11305160,59.071595,6.019281,http://gt.rkt.no/H11305160
11335427,Breiland,11335427,59.236257,6.260844,http://gt.rkt.no/H11335427
11335125,Breiland,11335125,59.236293,6.260967,http://gt.rkt.no/H11335125
11064010,Oddagaten,11064010,59.419200,5.269584,http://gt.rkt.no/H11064010
11492867,Langåker nord,11492867,59.221915,5.192775,http://gt.rkt.no/H11492867
11492863,Stava,11492863,59.232666,5.196140,http://gt.rkt.no/H11492863
11492859,Ådland,11492859,59.244115,5.200895,http://gt.rkt.no/H11492859
11295350,Forsand kai,11295350,58.901327,6.088017,http://gt.rkt.no/H11295350
11295214,Høllesli,11295214,58.935053,6.095725,http://gt.rkt.no/H11295214
11305121,Idsal kryss,11305121,58.978385,5.976780,http://gt.rkt.no/H11305121
11305224,Vika,11305224,59.002149,6.071061,http://gt.rkt.no/H11305224
11295215,Høllesli,11295215,58.935027,6.095673,http://gt.rkt.no/H11295215
11305193,Rimi Tau,11305193,59.055413,5.918529,http://gt.rkt.no/H11305193
11305202,Strandastøa,11305202,59.046259,5.924831,http://gt.rkt.no/H11305202
11020213,Knegå,11020213,58.858964,5.744867,http://gt.rkt.no/H11020213
11492845,Tangen,11492845,59.272233,5.210376,http://gt.rkt.no/H11492845
11492840,Haringstad,11492840,59.276298,5.230211,http://gt.rkt.no/H11492840
11305050,Barka,11305050,59.024441,5.993022,http://gt.rkt.no/H11305050
11305192,Rimi Tau,11305192,59.055700,5.918842,http://gt.rkt.no/H11305192
11305190,Karlsakrossen,11305190,59.059386,5.921268,http://gt.rkt.no/H11305190
11305467,Veland,11305467,59.103167,6.014234,http://gt.rkt.no/H11305467
11305460,Voster,11305460,59.093604,5.995990,http://gt.rkt.no/H11305460
11605044,Nesheim,11605044,59.499445,5.717583,http://gt.rkt.no/H11605044
11606212,Sørtveit,11606212,59.452181,5.732416,http://gt.rkt.no/H11606212
11603901,Østbø,11603901,59.533780,5.871500,http://gt.rkt.no/H11603901
11305098,Rådhusgaten,11305098,59.021765,6.040688,http://gt.rkt.no/H11305098
11603798,Vats skule,11603798,59.490855,5.730386,http://gt.rkt.no/H11603798
11603795,Nesheim,11603795,59.499690,5.717560,http://gt.rkt.no/H11603795
11603851,Kåta,11603851,59.617530,5.783840,http://gt.rkt.no/H11603851
11603950,Utbjoa kryss,11603950,59.677620,5.605850,http://gt.rkt.no/H11603950
11603937,Vikebygd bygdahus,11603937,59.600790,5.591400,http://gt.rkt.no/H11603937
11604954,Dommasnes,11604954,59.585628,5.577827,http://gt.rkt.no/H11604954
11606224,Volderveien,11606224,59.509343,5.568795,http://gt.rkt.no/H11606224
11603767,Isvik,11603767,59.500566,5.577500,http://gt.rkt.no/H11603767
11603766,Isvik,11603766,59.500546,5.577500,http://gt.rkt.no/H11603766
11032643,Stavanger hpl. 16,11032643,58.967030,5.732980,http://gt.rkt.no/H11032643
11603938,Kvame,11603938,59.607875,5.585445,http://gt.rkt.no/H11603938
11603941,Årvikveien,11603941,59.634570,5.582640,http://gt.rkt.no/H11603941
11603944,Tindeland sør,11603944,59.650500,5.576770,http://gt.rkt.no/H11603944
11604985,Kjellesvik øst,11604985,59.648119,5.760517,http://gt.rkt.no/H11604985
11345296,Garaneset kryss,11345296,59.480383,6.272437,http://gt.rkt.no/H11345296
11345299,Eide kryss,11345299,59.481971,6.261211,http://gt.rkt.no/H11345299
11036391,Sørmarkveien,11036391,58.941300,5.726440,http://gt.rkt.no/H11036391
11031035,Dalsetveien,11031035,58.934500,5.726500,http://gt.rkt.no/H11031035
11031040,Ryggjaveien,11031040,58.929100,5.731900,http://gt.rkt.no/H11031040
11031049,Kari Lofthus gate,11031049,58.922786,5.723073,http://gt.rkt.no/H11031049
11031053,Jåttå vgs. Hinna,11031053,58.922300,5.713333,http://gt.rkt.no/H11031053
11493073,Visnes,11493073,59.352709,5.218870,http://gt.rkt.no/H11493073
